หมายเลขงบ,ชื่องบ,ประเภทแผนงาน,dname,จำนวนรวม,หมายเลขงบแผนงาน,แผนงาน,งบแผนงาน,OBJECTID,AREA,dcode,dname_e,pcode,pname,num_male,num_female,num_school,num_hos,num_comm,num_temple,num_health
58,สำนักงานเขตสวนหลวง,เทศกิจ/รักษาความสะอาด,สวนหลวง,371965000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบั��คับการเทศกิจ,19177700,46.0,24113560.0,1034.0,Suanluang,10.0,กรุงเทพมหานคร,53828.0,61903.0,8.0,0.0,46.0,8.0,2.0
58,สำนักงานเขตสวนหลวง,การคลัง,สวนหลวง,371965000,ข,แผนงานบริหารการคลัง,11602800,46.0,24113560.0,1034.0,Suanluang,10.0,กรุงเทพมหานคร,53828.0,61903.0,8.0,0.0,46.0,8.0,2.0
58,สำนักงานเขตสวนหลวง,การศึกษา,สวนหลวง,371965000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,69917300,46.0,24113560.0,1034.0,Suanluang,10.0,กรุงเทพมหานคร,53828.0,61903.0,8.0,0.0,46.0,8.0,2.0
58,สำนักงานเขตสวนหลวง,น้ำท่วม/ทางเท้า,สวนหลวง,371965000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,19141800,46.0,24113560.0,1034.0,Suanluang,10.0,กรุงเทพมหานคร,53828.0,61903.0,8.0,0.0,46.0,8.0,2.0
59,สำนักงานเขตวัฒนา,เทศกิจ/รักษาความสะอาด,วัฒนา,341754000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,20076300,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
59,สำนักงานเขตวัฒนา,โยธา/ก่อสร้าง/จราจร,วัฒนา,341754000,จ,แผนงานการโยธา: งานการโยธา,45319600,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
59,สำนักงานเขตวัฒนา,สิ่งแวดล้อม,วัฒนา,341754000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,12906200,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
59,สำนักงานเขตวัฒนา,อนามัย/สาธารณะสุข,วัฒนา,341754000,,งานควบคุมอนามัย,7651200,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
59,สำนักงานเขตวัฒนา,การศึกษา,วัฒนา,341754000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,50802000,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
59,สำนักงานเขตวัฒนา,เทศกิจ/รักษาความสะอาด,วัฒนา,341754000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,137194100,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
59,สำนักงานเขตวัฒนา,ทั่วไป/บริหาร/อื่นๆ,วัฒนา,341754000,ก,แผนงานบริหารงานปกครองและทะเบียน,32624000,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
59,สำนักงานเขตวัฒนา,น้ำท่วม/ทางเท้า,วัฒนา,341754000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,10265700,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
59,สำนักงานเขตวัฒนา,พัฒนาชุมชน/อาชีพ,วัฒนา,341754000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,13428600,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
59,สำนักงานเขตวัฒนา,การคลัง,วัฒนา,341754000,ข,แผนงานบริหารการคลัง,11486300,47.0,12996544.0,1039.0,Vadhana,10.0,กรุงเทพมหานคร,38567.0,43188.0,8.0,0.0,17.0,2.0,1.0
60,สำนักงานเขตบางแค,การคลัง,บางแค,477760400,ข,แผนงานบริหารการคลัง,11313300,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
60,สำนักงานเขตบางแค,เทศกิจ/รักษาความสะอาด,บางแค,477760400,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,147926300,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
60,สำนักงานเขตบางแค,พัฒนาชุมชน/อาชีพ,บางแค,477760400,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,27781400,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
60,สำนักงานเขตบางแค,อนามัย/สาธารณะสุข,บางแค,477760400,,งานควบคุมอนามัย,6743700,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
60,สำนักงานเขตบางแค,สิ่งแวดล้อม,บางแค,477760400,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,37976000,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
60,สำนักงานเขตบางแค,เทศกิจ/รักษาความสะอาด,บางแค,477760400,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,23186200,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
60,สำนักงานเขตบางแค,โยธา/ก่อสร้าง/จราจร,บางแค,477760400,จ,แผนงานการโยธา: งานการโยธา,46123200,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
60,สำนักงานเขตบางแค,ทั่วไป/บริหาร/อื่นๆ,บางแค,477760400,ก,แผนงานบริหารงานปกครองและทะเบียน,26959100,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
60,สำนักงานเขตบางแค,การศึกษา,บางแค,477760400,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,116158700,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
60,สำนักงานเขตบางแค,น้ำท่วม/ทางเท้า,บางแค,477760400,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,33592500,45.0,47890656.0,1040.0,Bang Khae,10.0,กรุงเทพมหานคร,89905.0,101876.0,12.0,1.0,48.0,5.0,1.0
61,สำนักงานเขตหลักส่ี,เทศกิจ/รักษาความสะอาด,หลักสี่,346889000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,13082900,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
61,สำนักงานเขตหลักส่ี,การคลัง,หลักสี่,346889000,ข,แผนงานบริหารการคลัง,10601000,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
61,สำนักงานเขตหลักส่ี,อนามัย/สาธารณะสุข,หลักสี่,346889000,,งานควบคุมอนามัย,6154600,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
61,สำนักงานเขตหลักส่ี,ทั่วไป/บริหาร/อื่นๆ,หลักสี่,346889000,ก,แผนงานบริหารงานปกครองและทะเบียน,38698900,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
61,สำนักงานเขตหลักส่ี,เทศกิจ/รักษาความสะอาด,หลักสี่,346889000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,111476600,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
61,สำนักงานเขตหลักส่ี,สิ่งแวดล้อม,หลักสี่,346889000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,22011200,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
61,สำนักงานเขตหลักส่ี,การศึกษา,หลักสี่,346889000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,54240800,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
61,สำนักงานเขตหลักส่ี,พัฒนาชุมชน/อาชีพ,หลักสี่,346889000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,27961600,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
61,สำนักงานเขตหลักส่ี,โยธา/ก่อสร้าง/จราจร,หลักสี่,346889000,จ,แผนงานการโยธา: งานการโยธา,48730500,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
61,สำนักงานเขตหลักส่ี,น้ำท่วม/ทางเท้า,หลักสี่,346889000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,13930900,14.0,22669208.0,1041.0,Lak Si,10.0,กรุงเทพมหานคร,52596.0,57262.0,6.0,0.0,78.0,1.0,1.0
62,สำนักงานเขตสายไหม,เทศกิจ/รักษาความสะอาด,สายไหม,418022000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,13716500,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
62,สำนักงานเขตสายไหม,โยธา/ก่อสร้าง/จราจร,สายไหม,418022000,จ,แผนงานการโยธา: งานการโยธา,70118100,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
62,สำนักงานเขตสายไหม,สิ่งแวดล้อม,สายไหม,418022000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,18439800,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
62,สำนักงานเขตสายไหม,พัฒนาชุมชน/อาชีพ,สายไหม,418022000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,35078300,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
62,สำนักงานเขตสายไหม,การคลัง,สายไหม,418022000,ข,แผนงานบริหารการคลัง,9787300,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
62,สำนักงานเขตสายไหม,น้ำท่วม/ทางเท้า,สายไหม,418022000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,19073900,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
62,สำนักงานเขตสายไหม,เทศกิจ/รักษาความสะอาด,สายไหม,418022000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,100653100,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
62,สำนักงานเขตสายไหม,ทั่วไป/บริหาร/อื่นๆ,สายไหม,418022000,ก,แผนงานบริหารงานปกครองและทะเบียน,30451800,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
62,สำนักงานเขตสายไหม,อนามัย/สาธารณะสุข,สายไหม,418022000,,งานควบคุมอนามัย,5305800,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
62,สำนักงานเขตสายไหม,การศึกษา,สายไหม,418022000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,115397400,12.0,43612880.0,1042.0,Sai Mai,10.0,กรุงเทพมหานคร,88764.0,99399.0,9.0,0.0,71.0,8.0,1.0
63,สำนักงานเขตคันนายาว,ทั่วไป/บริหาร/อื่นๆ,คันนายาว,274038900,ก,แผนงานบริหารงานปกครองและทะเบียน,33771100,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
63,สำนักงานเขตคันนายาว,การคลัง,คันนายาว,274038900,ข,แผนงานบริหารการคลัง,10292500,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
63,สำนักงานเขตคันนายาว,โยธา/ก่อสร้าง/จราจร,คันนายา���,274038900,จ,แผนงานการโยธา: งานการโยธา,30263400,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
63,สำนักงานเขตคันนายาว,เทศกิจ/รักษาความสะอาด,คันนายาว,274038900,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,11691900,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
63,สำนักงานเขตคันนายาว,อนามัย/สาธารณะสุข,คันนายาว,274038900,,งานควบคุมอนามัย,6770300,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
63,สำนักงานเขตคันนายาว,สิ่งแวดล้อม,คันนายาว,274038900,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,27699900,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
63,สำนักงานเขตคันนายาว,พัฒนาชุมชน/อาชีพ,คันนายาว,274038900,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,19530400,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
63,สำนักงานเขตคันนายาว,การศึกษา,คันนายาว,274038900,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,24871300,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
63,สำนักงานเขตคันนายาว,น้ำท่วม/ทางเท้า,คันนายาว,274038900,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,15713200,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
63,สำนักงานเขตคันนายาว,เทศกิจ/รักษาความสะอาด,คันนายาว,274038900,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,93434900,21.0,25380514.0,1043.0,Khan Na Yao,10.0,กรุงเทพมหานคร,41238.0,47233.0,2.0,0.0,41.0,2.0,0.0
64,สำนักงานเขตสะพานสูง,อนามัย/สาธารณะสุข,สะพานสูง,335301000,,งานควบคุมอนามัย,5720500,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
64,สำนักงานเขตสะพานสูง,โยธา/ก่อสร้าง/จราจร,สะพานสูง,335301000,จ,แผนงานการโยธา: งานการโยธา,56597300,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
64,สำนักงานเขตสะพานสูง,สิ่งแวดล้อม,สะพานสูง,335301000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,24499900,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
64,สำนักงานเขตสะพานสูง,การคลัง,สะพานสูง,335301000,ข,แผนงานบริหารการคลัง,9435700,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
64,สำนักงานเขตสะพานสูง,เทศกิจ/รักษาความสะอาด,สะพานสูง,335301000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,12363600,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
64,สำนักงานเขตสะพานสูง,น้ำท่วม/ทางเท้า,สะพานสูง,335301000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,24229900,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
64,สำนักงานเขตสะพานสูง,เทศกิจ/รักษาความสะอาด,สะพานสูง,335301000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,74860500,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
64,สำนักงานเขตสะพานสูง,พัฒนาชุมชน/อาชีพ,สะพานสูง,335301000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,54007800,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
64,สำนักงานเขตสะพานสูง,ทั่วไป/บริหาร/อื่นๆ,สะพานสูง,335301000,ก,แผนงานบริหารงานปกครองและทะเบียน,22570900,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
64,สำนักงานเขตสะพานสูง,การศึกษา,สะพานสูง,335301000,ญ,แผนงานบริหารการศึกษา,51014900,37.0,28068656.0,1044.0,Saphan Sung,10.0,กรุงเทพมหานคร,41610.0,48285.0,6.0,0.0,30.0,1.0,1.0
65,สำนักงานเขตวังทองหลาง,น้ำท่วม/ทางเท้า,วังทองหลาง,328651000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,16067600,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
65,สำนักงานเขตวังทองหลาง,สิ่งแวดล้อม,วังทองหลาง,328651000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,19244200,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
65,สำนักงานเขตวังทองหลาง,ทั่วไป/บริหาร/อื่นๆ,วังทองหลาง,328651000,ก,แผนงานบริหารงานปกครองและทะเบียน,26266000,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
65,สำนักงานเขตวังทองหลาง,การคลัง,วังทองหลาง,328651000,ข,แผนงานบริหารการคลัง,9500800,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
65,สำนักงานเขตวังทองหลาง,การศึกษา,วังทองหลาง,328651000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,22310800,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
65,สำนักงานเขตวังทองหลาง,เทศกิจ/รักษาความสะอาด,วังทองหลาง,328651000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,120257200,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
65,สำนักงานเขตวังทองหลาง,โยธา/ก่อสร้าง/จราจร,วังทองหลาง,328651000,จ,แผนงานการโยธา: งานการโยธา,75970400,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
65,สำนักงานเขตวังทองหลาง,เทศกิจ/รักษาความสะอาด,วังทองหลาง,328651000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,13243600,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
65,สำนักงานเขตวังทองหลาง,พัฒนาชุมชน/อาชีพ,วังทองหลาง,328651000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,21240400,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
65,สำนักงานเขตวังทองหลาง,อนามัย/สาธารณะสุข,วังทองหลาง,328651000,,งานควบคุมอนามัย,4550000,31.0,17075578.0,1045.0,Wang Thong Lang,10.0,กรุงเทพมหานคร,52758.0,61990.0,3.0,0.0,19.0,1.0,0.0
66,สำนักงานเขตคลองสามวา,ทั่วไป/บริหาร/อื่นๆ,คลองสามวา,460117000,ก,แผนงานบริหารงานปกครองและทะเบียน,25853300,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
66,สำนักงานเขตคลองสามวา,พัฒนาชุมชน/อาชีพ,คลองสามวา,460117000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,29282300,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
66,สำนักงานเขตคลองสามวา,น้ำท่วม/ทางเท้า,คลองสามวา,460117000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,20093400,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
66,สำนักงานเขตคลองสามวา,เทศกิจ/รักษาความสะอาด,คลองสามวา,460117000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,101714900,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
66,สำนักงานเขตคลองสามวา,การคลัง,คลองสามวา,460117000,ข,แผนงานบริหารการคลัง,11811900,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
66,สำนักงานเขตคลองสามวา,สิ่งแวดล้อม,คลองสามวา,460117000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,28242700,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
66,สำนักงานเขตคลองสามวา,การศึกษา,คลองสามวา,460117000,ญ,แผนงานบริหารการศึกษา,149533400,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
66,สำนักงานเขตคลองสามวา,เทศกิจ/รักษาความสะอาด,คลองสามวา,460117000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,13387500,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
66,สำนักงานเขตคลองสามวา,โยธา/ก่อสร้าง/จราจร,คลองสามวา,460117000,จ,แผนงานการโยธา: งานการโยธา,74626700,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
66,สำนักงานเขตคลองสามวา,อนามัย/สาธารณะสุข,คลองสามวา,460117000,,งานควบคุมอนามัย,5570900,13.0,120176920.0,1046.0,Khlong Sam Wa,10.0,กรุงเทพมหานคร,80701.0,89028.0,18.0,0.0,81.0,10.0,1.0
67,โสำนักงานเขตบางนา,น้ำท่วม/ทางเท้า,บางนา,312974000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,8188200,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
67,สำนักงานเขตบางนา,สิ่งแวดล้อม,บางนา,312974000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,19600000,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
67,สำนักงานเขตบางนา,ทั่วไป/บริหาร/อื่นๆ,บางนา,312974000,ก,แผนงานบริหารงานปกครองและทะเบียน,25492400,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
67,สำนักงานเขตบางนา,พัฒนาชุมชน/อาชีพ,บางนา,312974000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,19068200,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
67,สำนักงานเขตบางนา,การศึกษา,บางนา,312974000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,68858000,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
67,สำนักงานเขตบางนา,เทศกิจ/รักษาความสะอาด,บางนา,312974000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,109600900,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
67,สำนักงานเขตบางนา,เทศกิจ/รักษาความสะอาด,บางนา,312974000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,13736100,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
67,สำนักงานเขตบา��นา,อนามัย/สาธารณะสุข,บางนา,312974000,,งานควบคุมอนามัย,5727400,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
